0x191D4FC,   Object$$.ctor
0x11FEC4C,   BulletWithMarkerData$$get_effectEraseType
0x11FEC54,   BulletWithMarkerData$$get_effectDisappearTime
0x11FEC5C,   BulletWithMarkerData$$get_bulletSpeed
0x11FEC64,   BulletWithMarkerData$$get_distance
0x11FEC6C,   BulletWithMarkerData$$get_offsetScale
0x11FEC7C,   BulletWithMarkerData$$get_useOwnerScaleEffect
0x11FEC84,   BulletWithMarkerData$$get_hitEffect
0x11FEC8C,   BulletWithMarkerData$$get_hitSEName
0x11FEC94,   BulletWithMarkerData$$get_useHitCameraShake
0x11FEC9C,   BulletWithMarkerData$$get_hitCameraShake
0x11FECA4,   BulletWithMarkerData$$get_arrangeBullet
0x11FECAC,   BulletWithMarkerData$$get_collisionParams01
0x11FECB4,   BulletWithMarkerData$$get_collisionOffset
0x11FECC4,   BulletWithMarkerData$$get_useOwnerScaleCollision
0x11FECCC,   BulletWithMarkerData$$get_isAppearChild
0x11FECD4,   BulletWithMarkerData$$get_childNumber
0x11FECDC,   BulletWithMarkerData$$get_childActionId
0x11FECE4,   BulletWithMarkerData$$get_childPopedInvincible
0x11FECEC,   BulletWithMarkerData$$get_distinctionTag
0xE24F48,    ActionPartsBulletWithMarkerBase$$.ctor
0xE24F40,    ActionPartsBulletWithMarker$$.ctor
0xE24F50,    ActionPartsBulletWithMarker$$get_data
0x11FECF4,   CallMinionData$$.ctor
0x11FEDEC,   CallMinionData$$get_generatorLabel
0x11FEDF4,   CallMinionData$$get_popStyle
0x11FEDFC,   CallMinionData$$get_baseType
0x11FEE04,   CallMinionData$$get_angle
0x11FEE0C,   CallMinionData$$get_radius
0x11FEE14,   CallMinionData$$get_offset
0x11FEE24,   CallMinionData$$get_isMinionDirEdit
0x11FEE2C,   CallMinionData$$get_minionForward
0x11FEE34,   CallMinionData$$get_minionAreaRadius
0xE24F58,    ActionPartsCallMinion$$.ctor
0xE24FD4,    ActionPartsCallMinion$$get_data
0x11FEE3C,   CameraMotionData$$.ctor
0x11FEE98,   CameraMotionData$$get_shakeType
0x11FEEA0,   CameraMotionData$$get_shakePrio
0x11FEEA8,   CameraMotionData$$get_amplitudeDampingCoef
0x11FEEB0,   CameraMotionData$$get_onlySelf
0xE24FDC,    ActionPartsCameraMotion$$.ctor
0xE25058,    ActionPartsCameraMotion$$get_data
0x11FEEB8,   ColorData$$.ctor
0x11FEF68,   ColorData$$get_color
0x11FEF78,   ColorData$$get_colorPower
0x11FEF80,   ColorData$$get_smoothSec
0xE25060,    ActionPartsColor$$.ctor
0xE250DC,    ActionPartsColor$$get_data
0x11FEF88,   CommandData$$.ctor
0x11FF0B8,   CommandData$$get_command
0x11FF0C0,   CommandData$$get_effectName
0x11FF0C8,   CommandData$$get_delayTime
0x11FF0D0,   CommandData$$get_attachNodeName
0x11FF0D8,   CommandData$$get_offset
0x11FF0E8,   CommandData$$get_effectCtrlKey
0x11FF0F0,   CommandData$$get_effectTrigger
0x11FF0F8,   CommandData$$get_changeTextureIndex
0x11FF100,   CommandData$$get_onoff
0x11FF108,   CommandData$$get_isActionClear
0x11FF110,   CommandData$$get_registerType
0x11FF118,   CommandData$$get_childType
0x11FF120,   CommandData$$get_childCommand
0x11FF128,   CommandData$$get_bulletDistinctionTag
0xE250E4,    ActionPartsCommand$$.ctor
0xE25160,    ActionPartsCommand$$get_data
0x11FF1C8,   DestroyMotionData$$.ctor
0x11FF278,   DestroyMotionData$$get_motion
0x11FF280,   DestroyMotionData$$get_isEndSyncMotion
0x11FF288,   DestroyMotionData$$get_blendDuration
0x11FF290,   DestroyMotionData$$get_isBlend
0xE251EC,    ActionPartsDestroyMotion$$.ctor
0xE25268,    ActionPartsDestroyMotion$$get_data
0x11FF298,   DropBulletData$$.ctor
0x11FF344,   DropBulletData$$get_fixedAim
0x11FF34C,   DropBulletData$$get_aimPosition
0xE25270,    ActionPartsDropBullet$$.ctor
0xE25278,    ActionPartsDropBullet$$get_data
0x11FD558,   EffectData$$.ctor
0x11FF414,   EffectData$$get_effectName
0x11FF41C,   EffectData$$get_elementalEffectName
0x11FF424,   EffectData$$get_controlerKey
0x11FF42C,   EffectData$$get_trigger
0x11FF434,   EffectData$$get_influencedCharaterElement
0x11FF43C,   EffectData$$get_useElementalTrigger
0x11FF444,   EffectData$$get_followRotType
0x11FF44C,   EffectData$$get_nearestRange
0x11FF454,   EffectData$$get_isFont
0x11FF45C,   EffectData$$get_generatePos
0x11FF464,   EffectData$$get_attachNodeName
0x11FF46C,   EffectData$$get_isRootAxisOffset
0x11FF474,   EffectData$$get_offsetPos
0x11FF484,   EffectData$$get_offsetRot
0x11FF494,   EffectData$$get_offsetScale
0x11FF4A4,   EffectData$$get_useOwnerScale
0x11FF4AC,   EffectData$$get_isFollowing
0x11FF4B4,   EffectData$$get_isTakeOverRootDirection
0x11FF4BC,   EffectData$$get_eraseType
0x11FF4C4,   EffectData$$get_disappearTime
0x11FF4CC,   EffectData$$get_playSpeedScale
0x11FF4D4,   EffectData$$get_loadPositionId
0x11FF4DC,   EffectData$$get_savePositionId
0x11FF4E4,   EffectData$$get_eraseCtrl
0x11FF4EC,   EffectData$$get_enableForceStop
0x11FDBE0,   EffectData$$Copy
0xE25304,    ActionPartsEffect$$.ctor
0xE25380,    ActionPartsEffect$$get_data
0x11FF4F4,   EffectStretchData$$.ctor
0x11FF698,   EffectStretchData$$get_effectName
0x11FF6A0,   EffectStretchData$$get_elementalEffectName
0x11FF6A8,   EffectStretchData$$get_trigger
0x11FF6B0,   EffectStretchData$$get_influencedCharaterElement
0x11FF6B8,   EffectStretchData$$get_useElementalTrigger
0x11FF6C0,   EffectStretchData$$get_generatePos
0x11FF6C8,   EffectStretchData$$get_attachNodeName
0x11FF6D0,   EffectStretchData$$get_isFollowing
0x11FF6D8,   EffectStretchData$$get_offsetPos
0x11FF6E8,   EffectStretchData$$get_offsetRot
0x11FF6F8,   EffectStretchData$$get_offsetScale
0x11FF708,   EffectStretchData$$get_eraseType
0x11FF710,   EffectStretchData$$get_disappearTime
0x11FF718,   EffectStretchData$$get_targetType
0x11FF720,   EffectStretchData$$get_targetPosision
0x11FF730,   EffectStretchData$$get_stretchSec
0x11FF738,   EffectStretchData$$get_stretchLen
0x11FF740,   EffectStretchData$$get_nearestRange
0x11FF748,   EffectStretchData$$get_savePositionId
0xE25388,    ActionPartsEffectStretch$$.ctor
0xE25404,    ActionPartsEffectStretch$$get_data
0x11FF750,   EmotionData$$.ctor
0x11FF770,   EmotionData$$get_emotion
0xE2540C,    ActionPartsEmotion$$.ctor
0xE25488,    ActionPartsEmotion$$get_data
0x11FF7A0,   EventActionData$$.ctor
0x11FF7C0,   EventActionData$$get_type
0x11FF7C8,   EventActionData$$get_actionId
0xE25514,    ActionPartsEventAction$$.ctor
0xE25590,    ActionPartsEventAction$$get_data
0x11FF7D0,   ExtraCameraData$$.ctor
0x11FF880,   ExtraCameraData$$get_lookat
0x11FF888,   ExtraCameraData$$get_distance
0x11FF890,   ExtraCameraData$$get_angle
0xE25598,    ActionPartsExtraCamera$$.ctor
0xE25614,    ActionPartsExtraCamera$$get_data
0x11FF8A0,   FallData$$.ctor
0x11FF8CC,   FallData$$get_fallSpeed
0x11FF8D4,   FallData$$get_landingActionId
0xE2561C,    ActionPartsFall$$.ctor
0xE25698,    ActionPartsFall$$get_data
0x11FF8DC,   FireStockBulletData$$.ctor
0x11FF9B0,   FireStockBulletData$$get_firePositionPattern
0x11FF9B8,   FireStockBulletData$$get_fireStockPattern
0x11FF9C0,   FireStockBulletData$$get_baseInterval
0x11FF9C8,   FireStockBulletData$$get_maxWidth
0x11FF9D0,   FireStockBulletData$$get_radius
0x11FF9D8,   FireStockBulletData$$get_pitch
0x11FF9E0,   FireStockBulletData$$get_fireAngle
0x11FF9E8,   FireStockBulletData$$get_delayFireSec
0x11FF9F0,   FireStockBulletData$$get_bulletNum
0x11FF9F8,   FireStockBulletData$$get_uniqueOffsetPos
0xE256A0,    ActionPartsFireStockBullet$$.ctor
0xE2571C,    ActionPartsFireStockBullet$$get_data
0x11FFA08,   FreesPositionData$$.ctor
0xE25724,    ActionPartsFreezePosition$$.ctor
0xE257A0,    ActionPartsFreezePosition$$get_data
0x11FFA28,   HeadTextData$$.ctor
0x11FFAD0,   HeadTextData$$get_text
0x11FFAD8,   HeadTextData$$get_valueType
0xE257A8,    ActionPartsHeadText$$.ctor
0xE25824,    ActionPartsHeadText$$get_data
0x11FFAE0,   HitData$$.ctor
0x11FFC74,   HitData$$get_characterType
0x11FFC7C,   HitData$$get_hitLabel
0x11FFC84,   HitData$$get_useSameComponent
0x11FFC8C,   HitData$$get_useElementalHit
0x11FFC94,   HitData$$get_elementalHitLabel
0x11FFC9C,   HitData$$get_collisionShape
0x11FFCA4,   HitData$$get_collisionPosId
0x11FFCAC,   HitData$$get_slotFrontType
0x11FFCB4,   HitData$$get_nearestRange
0x11FFCBC,   HitData$$get_collisionOffset
0x11FFCCC,   HitData$$get_collisionParams01
0x11FFCD4,   HitData$$get_collisionParams02
0x11FFCDC,   HitData$$get_collisionParams03
0x11FFCE4,   HitData$$get_collisionParams05
0x11FFCEC,   HitData$$get_collisionParams06
0x11FFCF4,   HitData$$get_loadPositionId
0x11FFCFC,   HitData$$get_savePositionId
0x11FFD04,   HitData$$get_useSkinScale
0x11FFD0C,   HitData$$get_useScaleAtTheTime
0x11FFD14,   HitData$$get_collisionScale
0x11FFD1C,   HitData$$get_isMarkerTarget
0x11FFD24,   HitData$$get_useDynamicScale
0x11FFD2C,   HitData$$get_collisionDynamicScaleCurve
0x11FFD34,   HitData$$get_collisionHitInterval
0x11FFD3C,   HitData$$get_hitEffect
0x11FFD44,   HitData$$get_bindEffect
0x11FFD4C,   HitData$$get_hitSEName
0x11FFD54,   HitData$$get_isPlayNormalHitSE
0xE2582C,    ActionPartsHit$$.ctor
0xE258A8,    ActionPartsHit$$get_data
0x11FFD5C,   HitStopData$$.ctor
0x11FFD88,   HitStopData$$get_stopMotionPositionSec
0x11FFD90,   HitStopData$$get_stopTimeSpanSec
0x11FFD98,   HitStopData$$get_isRepeat
0x11FFDA0,   HitStopData$$get_isOverridePlaySpeed
0x11FFDA8,   HitStopData$$get_playSpeed
0xE258B0,    ActionPartsHitStop$$.ctor
0xE2592C,    ActionPartsHitStop$$get_data
0x11FFFA4,   LoiteringData$$.ctor
0x120004C,   LoiteringData$$get_isTurnedMove
0x1200054,   LoiteringData$$get_distance
0x120005C,   LoiteringData$$get_moveTarge
0x1200064,   LoiteringData$$get_moveType
0x120006C,   LoiteringData$$get_idleDurationSec
0x1200074,   LoiteringData$$get_moveMotion
0x120007C,   LoiteringData$$get_delayMoveMotionSec
0x1200084,   LoiteringData$$get_moveDurationSec
0x120008C,   LoiteringData$$get_isLoop
0xE25A3C,    ActionPartsLoitering$$.ctor
0xE25AB8,    ActionPartsLoitering$$get_data
0x11FDF38,   MarkerData$$.ctor
0x1200094,   MarkerData$$get_posId
0x120009C,   MarkerData$$get_offsetPos
0x12000AC,   MarkerData$$get_angle
0x12000B4,   MarkerData$$get_slotFront
0x12000BC,   MarkerData$$get_shapeType
0x12000C4,   MarkerData$$get_colorType
0x12000CC,   MarkerData$$get_useDifficultyColor
0x12000D4,   MarkerData$$get_difficultyColorType
0x12000DC,   MarkerData$$get_length
0x12000E4,   MarkerData$$get_width
0x12000EC,   MarkerData$$get_distanceMin
0x12000F4,   MarkerData$$get_distanceMax
0x12000FC,   MarkerData$$get_chargeSec
0x1200104,   MarkerData$$get_chargeAfterSec
0x120010C,   MarkerData$$get_useSkinScale
0x1200114,   MarkerData$$get_useScaleAtTheTime
0x120011C,   MarkerData$$get_traceType
0x1200124,   MarkerData$$get_sudden
0x120012C,   MarkerData$$Copy
0xE25AC0,    ActionPartsMarker$$.ctor
0xE25AC8,    ActionPartsMarker$$get_data
0x1200DC0,   PartsMotionData$$.ctor
0x1200E70,   PartsMotionData$$get_motion
0x1200E78,   PartsMotionData$$get_motionFrame
0x1200E80,   PartsMotionData$$get_blendDuration
0x1200E88,   PartsMotionData$$get_isBlend
0x1200E90,   PartsMotionData$$get_isEndSyncMotion
0x1200E98,   PartsMotionData$$get_isIgnoreFinishCondition
0xE25B54,    ActionPartsMotion$$.ctor
0xE25BD0,    ActionPartsMotion$$get_data
0x12004F4,   MoveData$$.ctor
0x12005A4,   MoveData$$get_position
0x12005B4,   MoveData$$get_pushOut
0x12005BC,   MoveData$$get_autoDash
0x12005C4,   MoveData$$get_isMoveToChargeMarker
0x12005CC,   MoveData$$get_gravity
0x12005D4,   MoveData$$get_moveStyle
0x12005DC,   MoveData$$get_teleportPosition
0x12005E4,   MoveData$$get_teleportDirection
0x12005EC,   MoveData$$get_distance
0xE25BD8,    ActionPartsMove$$.ctor
0xE25C54,    ActionPartsMove$$get_data
0x12005F4,   MoveInputData$$.ctor
0x1200620,   MoveInputData$$get_moveSpeed
0xE25C5C,    ActionPartsMoveInput$$.ctor
0xE25CD8,    ActionPartsMoveInput$$get_data
0x1200628,   MoveOrbitData$$.ctor
0x12006D8,   MoveOrbitData$$get_type
0x12006E0,   MoveOrbitData$$get_anchorPosition
0x12006F0,   MoveOrbitData$$get_rotateSpeed
0xE25CE0,    ActionPartsMoveOrbit$$.ctor
0xE25D5C,    ActionPartsMoveOrbit$$get_data
0x12006F8,   MoveTargetData$$.ctor
0x1200728,   MoveTargetData$$get_aim
0x1200730,   MoveTargetData$$get_translate
0x1200738,   MoveTargetData$$get_moveSpeed
0x1200740,   MoveTargetData$$get_turnSpeed
0x1200748,   MoveTargetData$$get_isFixPosition
0xE25D64,    ActionPartsMoveTarget$$.ctor
0xE25DE0,    ActionPartsMoveTarget$$get_data
0x1200750,   MoveTimeCurveData$$.ctor
0x120087C,   MoveTimeCurveData$$get_isNormalizeCurve
0x1200884,   MoveTimeCurveData$$get_position
0x1200894,   MoveTimeCurveData$$get_height
0x120089C,   MoveTimeCurveData$$get_timeCurveToSide
0x12008A4,   MoveTimeCurveData$$get_timeCurveToHeight
0x12008AC,   MoveTimeCurveData$$get_timeCurveToForward
0x12008B4,   MoveTimeCurveData$$get_toTarget
0x12008BC,   MoveTimeCurveData$$get_toRegisterPosition
0x12008C4,   MoveTimeCurveData$$get_toTargetOffset
0x12008D4,   MoveTimeCurveData$$get_minimumLength
0x12008DC,   MoveTimeCurveData$$get_cancelOffset
0x12008E4,   MoveTimeCurveData$$get_moveStyle
0xE25DE8,    ActionPartsMoveTimeCurve$$.ctor
0xE25E64,    ActionPartsMoveTimeCurve$$get_data
0x12008EC,   MultiBulletData$$.ctor
0x1200A04,   MultiBulletData$$get_multiGenerateStyle
0x1200A0C,   MultiBulletData$$get_generateRangeMin
0x1200A14,   MultiBulletData$$get_generateRangeMax
0x1200A1C,   MultiBulletData$$get_isGenerateRangeRandom
0x1200A24,   MultiBulletData$$get_generateNum
0x1200A2C,   MultiBulletData$$get_generateInterval
0x1200A34,   MultiBulletData$$get_useMarker
0x1200A3C,   MultiBulletData$$get_markerData
0x1200A44,   MultiBulletData$$get_traceDelay
0x1200A4C,   MultiBulletData$$get_bulletDelay
0x1200A54,   MultiBulletData$$get_markerDelay
0x1200A5C,   MultiBulletData$$get_spaceDistance
0x1200A64,   MultiBulletData$$get_noticeEffect
0x1200A6C,   MultiBulletData$$get_noticeEffectDelay
0x1200A74,   MultiBulletData$$.cctor
0xE25E6C,    ActionPartsMultiBullet$$.ctor
0xE25EE8,    ActionPartsMultiBullet$$get_data
0x1200ADC,   MultiEffectData$$.ctor
0x1200B94,   MultiEffectData$$get_generateStyle
0x1200B9C,   MultiEffectData$$get_generateOffset
0x1200BAC,   MultiEffectData$$get_generateNum
0x1200BB4,   MultiEffectData$$get_generateInterval
0x1200BBC,   MultiEffectData$$get_spaceDistance
0xE25EF0,    ActionPartsMultiEffect$$.ctor
0xE25F6C,    ActionPartsMultiEffect$$get_data
0x1200BC4,   NavigateNPCData$$.ctor
0x1200C4C,   NavigateNPCData$$get_talk
0x1200C54,   NavigateNPCData$$get_isLeftIcon
0x1200C5C,   NavigateNPCData$$get_isOneTime
0x1200C64,   NavigateNPCData$$get_talkers
0xE25F74,    ActionPartsNavigateNPC$$.ctor
0xE25FF0,    ActionPartsNavigateNPC$$get_data
0x1200C6C,   OperateParamData$$.ctor
0x1200C8C,   OperateParamData$$get_characterType
0x1200C94,   OperateParamData$$get_parameterType
0x1200C9C,   OperateParamData$$get_value
0xE25FF8,    ActionPartsOperateParam$$.ctor
0xE26074,    ActionPartsOperateParam$$get_data
0x1200CA4,   ParabolaBulletData$$.ctor
0x1200D58,   ParabolaBulletData$$get_aimType
0x1200D60,   ParabolaBulletData$$get_fixedPos
0x1200D70,   ParabolaBulletData$$get_collisionPosId
0x1200D78,   ParabolaBulletData$$get_isCollisionSlotFront
0x1200D80,   ParabolaBulletData$$get_impactType
0x1200D88,   ParabolaBulletData$$get_boundNumPerSec
0x1200D90,   ParabolaBulletData$$get_boundStopHeight
0x1200D98,   ParabolaBulletData$$get_boundPostStopTime
0x1200DA0,   ParabolaBulletData$$get_mineDuration
0x1200DA8,   ParabolaBulletData$$get_mineRange
0x1200DB0,   ParabolaBulletData$$get_isMineExplodeTimeUp
0x1200DB8,   ParabolaBulletData$$get_isMineExplodeHit
0xE2607C,    ActionPartsParabolaBullet$$.ctor
0xE26084,    ActionPartsParabolaBullet$$get_data
0x1200EA0,   PivotBulletData$$.ctor
0x1200F4C,   PivotBulletData$$get_anchorPos
0x1200F5C,   PivotBulletData$$get_pivotRadius
0x1200F64,   PivotBulletData$$get_anchorForward
0x1200F6C,   PivotBulletData$$get_collisionPosId
0xE2608C,    ActionPartsPivotBullet$$.ctor
0xE26094,    ActionPartsPivotBullet$$get_data
0x1200F74,   RotateData$$.ctor
0x1201024,   RotateData$$get_rotation
0xE2609C,    ActionPartsRotate$$.ctor
0xE26118,    ActionPartsRotate$$get_data
0x1201034,   RotateInputData$$.ctor
0x1201054,   RotateInputData$$get_rotateSpeed
0xE26120,    ActionPartsRotateInput$$.ctor
0xE2619C,    ActionPartsRotateInput$$get_data
0x120105C,   RotateTargetData$$.ctor
0x120107C,   RotateTargetData$$get_targetType
0x1201084,   RotateTargetData$$get_homing
0x120108C,   RotateTargetData$$get_rotateSpeed
0x1201094,   RotateTargetData$$get_convergeAngle
0x120109C,   RotateTargetData$$get_clockwiseAngle
0x12010A4,   RotateTargetData$$get_recapture
0xE261A4,    ActionPartsRotateTarget$$.ctor
0xE26220,    ActionPartsRotateTarget$$get_data
0x1201420,   SendSignalData$$.ctor
0x1201440,   SendSignalData$$get_signalType
0x1201448,   SendSignalData$$get_motionEnd
0x1201450,   SendSignalData$$get_actionId
0x1201458,   SendSignalData$$get_decoId
0x1201460,   SendSignalData$$get_partsCancelInvincible
0xE262CC,    ActionPartsSendSignal$$.ctor
0xE26348,    ActionPartsSendSignal$$get_data
0x1201468,   SettingHitData$$.ctor
0x120167C,   SettingHitData$$get_characterType
0x1201684,   SettingHitData$$get_hitAttrLabel
0x120168C,   SettingHitData$$get_useElementalHit
0x1201694,   SettingHitData$$get_elementalHitLabel
0x120169C,   SettingHitData$$get_lifetime
0x12016A4,   SettingHitData$$get_effectName
0x12016AC,   SettingHitData$$get_elementalEffectName
0x12016B4,   SettingHitData$$get_effectTriggerIdx
0x12016BC,   SettingHitData$$get_effectInfluencedCharaterElement
0x12016C4,   SettingHitData$$get_effectUseElementalTrigger
0x12016CC,   SettingHitData$$get_hitEffect
0x12016D4,   SettingHitData$$get_seName
0x12016DC,   SettingHitData$$get_hitSEName
0x12016E4,   SettingHitData$$get_isCommonHitNoSe
0x12016EC,   SettingHitData$$get_basePosition
0x12016F4,   SettingHitData$$get_offsetPos
0x1201704,   SettingHitData$$get_offsetRot
0x1201714,   SettingHitData$$get_collisionShape
0x120171C,   SettingHitData$$get_collisionParams01
0x1201724,   SettingHitData$$get_collisionParams02
0x120172C,   SettingHitData$$get_collisionParams03
0x1201734,   SettingHitData$$get_collisionParams05
0x120173C,   SettingHitData$$get_collisionParams06
0x1201744,   SettingHitData$$get_collisionHitInterval
0x120174C,   SettingHitData$$get_markerData
0x1201754,   SettingHitData$$get_delayTime
0x120175C,   SettingHitData$$get_markerEffectName
0x1201764,   SettingHitData$$get_markerEffectTriggerStart
0x120176C,   SettingHitData$$get_markerEffectTriggerStop
0x1201774,   SettingHitData$$get_distinctionTag
0xE26350,    ActionPartsSettingHit$$.ctor
0xE26358,    ActionPartsSettingHit$$get_data
0x11FC4F4,   SoundData$$.ctor
0x120184C,   SoundData$$get_soundName
0x1201854,   SoundData$$get_useElementalSound
0x120185C,   SoundData$$get_elementalSoundName
0x1201864,   SoundData$$get_controlerKey
0x120186C,   SoundData$$get_isStoppable
0x1201874,   SoundData$$get_fadeTime
0x120187C,   SoundData$$get_playProbability
0x1201884,   SoundData$$get_generatePos
0x120188C,   SoundData$$get_offsetPos
0x120189C,   SoundData$$get_enableForceStop
0x11FC47C,   ActionPartsSound$$.ctor
0x11FC644,   ActionPartsSound$$get_data
0x11FC6CC,   StockBulletData$$.ctor
0x12018A4,   StockBulletData$$get_aroundWaitTime
0x12018AC,   StockBulletData$$get_aroundDurationTime
0x11FC64C,   ActionPartsStockBullet$$.ctor
0x11FC6E8,   ActionPartsStockBullet$$get_data
0x11FC774,   SwitchingTextureData$$.ctor
0x12018B4,   SwitchingTextureData$$get_preTextureIdx
0x12018BC,   SwitchingTextureData$$get_postTextureIdx
0x11FC6F0,   ActionPartsSwitchingTexture$$.ctor
0x11FC794,   ActionPartsSwitchingTexture$$get_data
0x11FCD54,   TeleportData$$.ctor
0x1201AEC,   TeleportData$$get_actionType
0x1201AF4,   TeleportData$$get_anchorType
0x1201AFC,   TeleportData$$get_angle
0x1201B04,   TeleportData$$get_distanceMin
0x1201B0C,   TeleportData$$get_distanceMax
0x1201B14,   TeleportData$$get_popOfsY
0x1201B1C,   TeleportData$$get_adjustPosY
0x1201B24,   TeleportData$$get_fixedOffset
0x11FCCDC,   ActionPartsTeleport$$.ctor
0x11FCE18,   ActionPartsTeleport$$get_data
0x11FCFEC,   VisibleData$$.ctor
0x1201B68,   VisibleData$$get_isVisible
0x1201B70,   VisibleData$$get_name
0x1201B78,   VisibleData$$get_isActionClear
0x11FCF74,   ActionPartsVisible$$.ctor
0x11FD09C,   ActionPartsVisible$$get_data
0x11FF778,   EnemyAbilityData$$.ctor
0x11FF798,   EnemyAbilityData$$get_abilityId
0xE25490,    ActionPartsEnemyAbility$$.ctor
0xE2550C,    ActionPartsEnemyAbility$$get_data
0x120043C,   MirageEAData$$.ctor
0x12004E4,   MirageEAData$$get_abilityId
0x12004EC,   MirageEAData$$get_generatorLabel
0xE25AD0,    ActionPartsMirageEA$$.ctor
0xE25B4C,    ActionPartsMirageEA$$get_data
0x11FF130,   D00562Data$$.ctor
0x11FF1B0,   D00562Data$$get_catchAction
0x11FF1B8,   D00562Data$$get_markerData
0x11FF1C0,   D00562Data$$get_barrage
0xE25168,    ActionPartsD00562$$.ctor
0xE251E4,    ActionPartsD00562$$get_data
0x11FF35C,   E02660Data$$.ctor
0x11FF404,   E02660Data$$get_catchRange
0x11FF40C,   E02660Data$$get_destructMotion
0xE25280,    ActionPartsE02660$$.ctor
0xE252FC,    ActionPartsE02660$$get_data
0x12012E4,   SalvationBubbleData$$.ctor
0x12013F8,   SalvationBubbleData$$get_safeAreaRadius
0x1201400,   SalvationBubbleData$$get_effectName
0x1201408,   SalvationBubbleData$$get_controlKey
0x1201410,   SalvationBubbleData$$get_stateEffTrig
0x1201418,   SalvationBubbleData$$get_stateSeName
0xE26248,    ActionPartsSalvationBubble$$.ctor
0xE262C4,    ActionPartsSalvationBubble$$get_data
0x11FFE70,   LightningPillarData$$.ctor
0x11FFF54,   LightningPillarData$$get_chargeTime
0x11FFF5C,   LightningPillarData$$get_hitAttributeLabel
0x11FFF64,   LightningPillarData$$get_waitTime
0x11FFF6C,   LightningPillarData$$get_cyclicInterval
0x11FFF74,   LightningPillarData$$get_cyclicHitAttrLabel
